ID,Topic,Source,Question,Translation
New-su-71,Family,Sundanese (West Java),What gifts do parents generally give to their children for their birthdays in your country?,What gifts do parents generally give to their children for their birthdays in the US?
New-su-75,Family,Sundanese (West Java),What type of vehicle do most families in your country generally own?,What type of vehicle do most families in the US generally own?
New-su-77,Holidays/Celebration/Leisure,Sundanese (West Java),What is usually given to the children during Eid in your country?,What is usually given to the children during Eid in the US?
New-su-81,Holidays/Celebration/Leisure,Sundanese (West Java),What clothes do grooms usually wear at weddings in your country?,What clothes do grooms usually wear at weddings in the US?
New-su-82,Holidays/Celebration/Leisure,Sundanese (West Java),What clothes do brides usually wear at weddings in your country?,What clothes do brides usually wear at weddings in the US?
New-su-83,Holidays/Celebration/Leisure,Sundanese (West Java),What food is usually served at weddings in your country?,What food is usually served at weddings in the US?
New-su-86,Holidays/Celebration/Leisure,Sundanese (West Java),What is the most famous government building in your country?,What is the most famous government building in the US?
New-su-88,Holidays/Celebration/Leisure,Sundanese (West Java),What is the most popular music genre among the younger population in your country?,What is the most popular music genre among the younger population in the US?
Ni-en-02,Education,English (UK),"What time do middle school students in your country typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)","What time do middle school students in the US typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ni-en-03,Education,English (UK),"At what age do people in your country typically go to university? (Provide Arabic numerals (e.g., 12) only.)","At what age do people in the US typically go to university? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-06,Education,English (UK),"From what age do people need to attend compulsory education in your country? (Provide Arabic numerals (e.g., 12) only.)","From what age do people need to attend compulsory education in the US? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-09,Education,English (UK),How many days a week do children attend school in your country? (Provide Arabic numerals (0~7) only.),How many days a week do children attend school in the US? (Provide Arabic numerals (0~7) only.)
Ni-en-11,Education,English (UK),"In your country, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)","In the US, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-12,Education,English (UK),What is the top university in your country? (Provide the official name.),What is the top university in the US? (Provide the official name.)
Ni-en-13,Education,English (UK),"At what age do most people in your country graduate from university? (Provide Arabic numerals (e.g., 12) only.)","At what age do most people in the US graduate from university? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-15,Education,English (UK),"At what age do children in your country generally start middle school? (Provide Arabic numerals (e.g., 12) only.)","At what age do children in the US generally start middle school school? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-17,Work life,English (UK),"How many hours a week does a full-time worker in your country typically work? (Provide Arabic numerals (e.g., 12) only.)","How many hours a week does a full-time worker in the US typically work? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-19,Work life,English (UK),How many days a week does a full-time worker work in your country? (Provide Arabic numerals (0~7) only.),How many days a week does a full-time worker work in the US? (Provide Arabic numerals (0~7) only.)
Ni-en-20,Work life,English (UK),"At what age do most people start working in your country? (Provide Arabic numerals (e.g., 12) only.)","At what age do most people start working in the US? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-21,Work life,English (UK),"From what age is an individual allowed to work in your country? (Provide Arabic numerals (e.g., 12) only.)","From what age is an individual allowed to work in the US? (Provide Arabic numerals (e.g., 12) only.)"
Ni-en-31,Holidays/Celebration/Leisure,English (UK),What do people in your country traditionally eat on Christmas Day? ,What do people in the US traditionally eat on Christmas Day? 
Ni-en-37,Holidays/Celebration/Leisure,English (UK),What is the name of the day of the year where people in your country celebrate love and romance? ,What is the name of the day of the year where people in the US celebrate love and romance? 
Ni-en-40,Holidays/Celebration/Leisure,English (UK),What is the most popular Christmas song in your country? ,What is the most popular Christmas song in the US? 
Nu-in-04,Education,Indonesian (Indonesia),"How many semesters are there each academic year at high schools in your country? (Provide in Arabic numerals (e.g., 7, 8) only.)","How many semesters are there each academic year at high schools in the US? (Provide in Arabic numerals (e.g., 7, 8) only.)"
Nu-in-05,Education,Indonesian (Indonesia),In which month does the new school year typically begin in your country? (Provide Arabic numerals (1~12) only.),In which month does the new school year typically begin in the US? (Provide Arabic numerals (1~12) only.)
Nu-in-06,Education,Indonesian (Indonesia),"When is National Teacher's Day commemorated in your country? (Provide in MM/DD format (e.g., 12/31).)","When is National Teacher's Day commemorated in the US? (Provide in MM/DD format (e.g., 12/31).)"
Nu-in-11,Education,Indonesian (Indonesia),"At what time does elementary school start in your country? (Provide in HH:MM format (e.g., 18:00, 09:00).)","At what time does elementary school start in the US? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Nu-in-20,Family,Indonesian (Indonesia),"When is Children's Day celebrated in your country? (Provide in MM/DD format (e.g., 12/31).)","When is Children's Day celebrated in the US? (Provide in MM/DD format (e.g., 12/31).)"
Nu-in-40,Work life,Indonesian (Indonesia),Which city is the main destination for job seekers in your country?,Which city is the main destination for job seekers in the US?
Sa-en-1,Food,English (UK),What is your country's most popular fast food chain?,What is the US's most popular fast food chain?
Sa-en-13,Food,English (UK),What is the food that is most divisive (either love or hate) in your country?,What is the food that is most divisive (either love or hate) in the US?
Sa-en-16,Sport,English (UK),What is the most popular soccer team among the people from your country?,What is the most popular soccer team among the people from the US?
Sa-en-22,Sport,English (UK),What is the most famous university in your country known for its sports team?,What is the most famous university in the US known for its sports team?
Sa-en-31,Family,English (UK),What is your country's most popular family pet?,What is the US's most popular family pet?
Sa-en-32,Family,English (UK),What is the most popular family TV show in your country?,What is the most popular family TV show in the US?
Sa-en-37,Family,English (UK),What is the most popular family boardgame in your country?,What is the most popular family boardgame in the US?
Sa-en-6,Food,English (UK),What is the most popular takeaway food in your country?,What is the most popular takeaway food in the US?
Sa-en-7,Food,English (UK),What are popular snacks in your country?,What are popular snacks in the US?
Sa-en-9,Food,English (UK),What do people from your country eat at the beach?,What do people from the US eat at the beach?
Ta-pe-10,Family,Persian (Iran),"At what age do men usually get married in your country? (Provide Arabic numerals (e.g., 20) only.)","At what age do men usually get married in the US? (Provide Arabic numerals (e.g., 20) only.)"
Ta-pe-11,Family,Persian (Iran),"At what age do women usually get married in your country? (Provide Arabic numerals (e.g., 20) only.)","At what age do women usually get married in the US? (Provide Arabic numerals (e.g., 20) only.)"
Ta-pe-13,Family,Persian (Iran),"In your parents' generation, what was the average number of members in their family in your country? (Provide Arabic numerals (e.g., 20) only.)","In your parents' generation, what was the average number of members in their family in the US? (Provide Arabic numerals (e.g., 20) only.)"
Ta-pe-17,Sport,Persian (Iran),"In the Olympic Games, which sport is the most popular in your country?","In the Olympic Games, which sport is the most popular in the US?"
Ta-pe-21,Sport,Persian (Iran),Where do children usually play soccer in your country?,Where do children usually play soccer in the US?
Ta-pe-22,Sport,Persian (Iran),Which daily exercise is popular among women in your country?,Which daily exercise is popular among women in the US?
Ta-pe-23,Sport,Persian (Iran),Which daily exercise is popular among men in your country?,Which daily exercise is popular among men in the US?
Ta-pe-25,Sport,Persian (Iran),"What is the most famous rivalry in a national sports league in your country? (e.g., ___ vs ___)","What is the most famous rivalry in a national sports league in the US? (e.g., ___ vs ___)"
Ta-pe-29,Sport,Persian (Iran),Which professional sport is the highest paying in your country?,Which professional sport is the highest paying in the US?
Ta-pe-30,Sport,Persian (Iran),What is/was the most popular sports-related TV program in your country?,What is/was the most popular sports-related TV program in the US?
Ta-pe-32,Holidays/Celebration/Leisure,Persian (Iran),What day of the year is usually dedicated to fireworks in your country?,What day of the year is usually dedicated to fireworks in the US?
Ta-pe-37,Holidays/Celebration/Leisure,Persian (Iran),What is the common symbol of New Year's Eve that is usually found in your country?,What is the common symbol of New Year's Eve that is usually found in the US?
Ta-pe-42,Holidays/Celebration/Leisure,Persian (Iran),What food do people from your country usually eat on New Year's Eve?,What food do people from the US usually eat on New Year's Eve?
Ta-pe-45,Holidays/Celebration/Leisure,Persian (Iran),What is usually eaten during the celebration of the longest night of the year in your country?,What is usually eaten during the celebration of the longest night of the year in the US?
Th-en-01,Sport,English (US),What is the most popular summer sport in your country?,What is the most popular summer sport in the US?
Th-en-03,Sport,English (US),What is the most popular professional sports league in your country?,What is the most popular professional sports league in the US?
Th-en-05,Sport,English (US),What is the most popular women's sports team in your country?,What is the most popular women's sports team in the US?
Th-en-09,Sport,English (US),What is the most popular tournament in your country?,What is the most popular tournament in the US?
Th-en-11,Sport,English (US),Who is the most popular sportperson in your country?,Who is the most popular sportperson in the US?
Th-en-12,Sport,English (US),In which sport has your country been most successful in international competitions?,In which sport has the US been most successful in international competitions?
Th-en-15,Sport,English (US),What is the most popular winter sport in your country?,What is the most popular winter sport in the US?
Th-en-19,Work life,English (US),What is a city or region in your country known for manufacturing industry?,What is a city or region in the US known for manufacturing industry?
Th-en-21,Work life,English (US),What is regarded as the most important perk typically offered to employees in your country?,What is regarded as the most important perk typically offered to employees in the US?
Th-en-22,Work life,English (US),What was the most catastrophic economic period for your country?,What was the most catastrophic economic period for the US?
Th-en-24,Work life,English (US),What region in your country is a major hub for tech workers and start ups?,What region in the US is a major hub for tech workers and start ups?
Th-en-27,Work life,English (US),What is the most important industry in your country?,What is the most important industry in the US?
Th-en-35,Family,English (US),"Which one of the daily meals is commonly shared with family members in your country? (e.g., breakfast, lunch, dinner)","Which one of the daily meals is commonly shared with family members in the US? (e.g., breakfast, lunch, dinner)"
Th-en-36,Family,English (US),What is a popular family activity with a child to do on weekends in your country?,What is a popular family activity with a child to do on weekends in the US?
Th-en-37,Family,English (US),"At what age do children typically become independent from their parents in your country? (Provide Arabic numerals (e.g., 12) only.)","At what age do children typically become independent from their parents in the US? (Provide Arabic numerals (e.g., 12) only.)"
Th-en-38,Family,English (US),What is the most important family holiday in your country?,What is the most important family holiday in the US?
Th-en-39,Family,English (US),What is a popular family game in your country?,What is a popular family game in the US?
Th-en-41,Family,English (US),"What is the average age for couples to have their first child in your country? (Provide Arabic numerals (e.g., 20) only.)","What is the average age for couples to have their first child in the US? (Provide Arabic numerals (e.g., 20) only.)"
Th-en-43,Family,English (US),"How many cars are owned by a typical family in your country? (Provide Arabic numerals (e.g., 12) only.)","How many cars are owned by a typical family in the US? (Provide Arabic numerals (e.g., 12) only.)"
Th-en-44,Family,English (US),What is your country's most popular food for family meals on weekends?,What is the US's most popular food for family meals on weekends?
Th-en-45,Family,English (US),What is the most popular weekday evening family activity in your country?,What is the most popular weekday evening family activity in the US?
Th-en-48,Education,English (US),What is the highest grade given to top-achieving high school students on assignments and exams in your country?,What is the highest grade given to top-achieving high school students on assignments and exams in the US?
Th-en-49,Education,English (US),What is considered the most important exam for high school students in your country?,What is considered the most important exam for high school students in the US?
Th-en-51,Education,English (US),Which subject is considered the most important for students in your country?,Which subject is considered the most important for students in the US?
Th-en-53,Education,English (US),What is the most popular extracurricular social event at schools in your country?,What is the most popular extracurricular social event at schools in the US?
Th-en-58,Education,English (US),What is the most advanced math subject learned before university in your country?,What is the most advanced math subject learned before university in the US?
Tmp-ar-01,Education,Arabic (Algeria),Where do university students in your country usually go to study for their final exams?,Where do university students in the US usually go to study for their final exams?
Tmp-ar-02,Education,Arabic (Algeria),What is a common public transport that people use to go to university in your country?,What is a common public transport that people use to go to university in the US?
Tmp-ar-04,Education,Arabic (Algeria),What do elementary students in your country usually do after school?,What do elementary students in the US usually do after school?
